,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,99
1,3,3,3,2,0,8,1,0,0,0,2,0,1,0,3,4,0,0,0,1,0,0,0,6,11,0,3,0,7,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
2,1,2,1,2,0,8,0,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,1,2,1,0,0,4,2,0,4,1,8,1,2,0,0,2,1,0,0,1,0,1,1,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5,1,0,0,1,3,1,0,0,1,0,1,3,11,7,2,1,1,0,0,0,1,1,3,3,3,1,4,1,6,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,1,1,0,2,0,1,0,0,2,0,0,0,1,3,3,1,0,0,0,0,1,4,5,0,2,1,3,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
7,0,0,1,3,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0,0,0,4,0,0,1,0,0,2,4,0,3,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,3,0,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10,1,0,0,5,1,0,2,0,2,0,2,8,30,2,5,2,1,0,1,7,1,6,6,6,6,0,3,2,8,0,1,1,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
11,0,2,2,4,0,2,0,0,1,2,0,3,0,1,4,4,5,2,0,0,0,0,0,1,10,1,4,0,9,0,0,1,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,3,1,0,4,0,4,0,0,1,0,1,0,0,1,3,6,0,2,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,1,0,2,2,1,1,2,1,8,1,4,6,3,4,0,0,1,1,7,1,1,7,9,12,0,1,0,9,0,0,0,0,0,0,0,0,1,5,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3
14,1,0,0,1,2,1,0,0,1,2,0,0,7,6,3,1,2,2,1,0,1,1,19,1,7,0,4,0,7,0,1,1,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2
15,1,0,0,0,0,1,0,0,1,8,1,0,0,0,0,13,4,1,0,0,0,0,1,7,6,0,7,0,10,0,0,0,0,0,0,0,0,0,2,4,2,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,1,0,1,1,0,0,1,1,1,0,0,13,2,13,2,0,4,1,2,0,15,22,1,7,2,18,1,2,2,0,2,0,0,0,1,5,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
17,0,1,0,0,0,0,1,0,2,4,1,0,0,0,4,16,2,1,0,0,0,0,0,4,10,0,5,3,10,0,2,0,0,0,0,0,0,1,2,1,6,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0
18,0,1,0,1,0,0,0,1,2,3,0,1,0,0,1,2,1,0,0,2,1,0,1,7,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0,2,4,0,1,0,0,1,3,2,4,0,1,2,0,4,6,5,0,5,0,13,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3
21,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
22,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
23,2,0,0,0,5,0,0,1,0,7,4,2,8,27,1,5,0,0,0,4,2,2,4,5,14,9,5,2,17,0,2,0,2,1,0,0,0,1,4,10,2,0,2,2,1,0,0,2,1,0,1,1,0,0,0,0,0,7,3
24,0,2,0,3,0,2,0,0,2,3,2,0,0,0,5,5,6,2,0,2,1,2,2,12,15,0,21,3,19,0,5,1,0,2,1,0,0,3,3,10,2,1,2,1,1,0,1,4,3,1,0,0,0,0,0,0,0,7,3
25,2,2,0,0,0,3,1,1,0,0,6,0,1,1,1,5,5,2,0,4,2,0,2,9,6,0,7,1,26,1,2,1,3,3,0,0,0,3,7,20,8,0,3,2,2,0,2,1,0,0,1,0,0,0,0,1,0,3,2
26,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,9,1,5,4,3,0,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,0,1,0,1,0,0,0,1,0,1,0,0,0,2,7,8,3,1,0,1,2,0,3,28,14,0,4,9,15,0,5,0,0,0,0,0,0,1,5,9,8,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,3,6
28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,0,0,0,0,0,0,7,8,0,13,0,17,0,2,1,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
29,1,1,1,1,1,1,1,2,1,3,2,1,3,3,1,3,5,1,0,7,1,1,6,4,16,3,13,6,10,0,7,2,3,0,1,1,0,5,2,8,5,0,1,0,6,0,1,2,0,1,1,0,0,0,0,0,0,7,6
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,2,1,2,1,0,3,0,1,0,4,1,1,1,0,0,11,3,0,0,3,2,0,2,9,3,0,14,11,12,0,2,4,2,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,2
32,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,3,6,0,4,2,8,0,4,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,7,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,7,0,2,0,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0
35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,6,8,0,5,8,2,2,1,0,3,3,2,5,2,2,6,3,3,0,2,1,0,3,8,3,1,7,6,14,1,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
39,16,2,0,4,12,8,3,1,2,16,5,0,7,7,8,12,7,3,1,4,1,3,26,6,5,4,14,7,9,0,17,4,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1
40,11,6,0,8,15,5,1,1,6,18,3,1,4,6,7,12,4,3,2,3,2,3,22,7,7,4,21,5,7,0,17,7,3,5,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,2
41,12,2,0,1,11,4,1,1,3,13,4,1,5,2,5,5,3,5,0,2,0,1,14,5,11,6,16,6,11,0,11,3,5,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
42,1,1,0,0,1,0,0,0,0,2,1,1,2,1,1,1,1,1,0,1,0,0,8,1,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
43,2,0,0,6,3,1,1,1,3,6,5,0,7,4,0,3,5,3,0,2,0,1,16,2,3,5,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2
44,1,8,0,0,1,4,0,0,0,2,8,0,0,1,3,3,0,0,0,2,0,0,1,3,0,1,3,0,0,0,7,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
45,2,1,0,1,1,0,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
48,3,2,1,0,9,3,0,0,0,2,2,0,4,4,1,3,4,0,0,1,0,2,9,4,1,8,8,0,9,0,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0
49,4,2,0,2,0,0,1,0,0,0,0,0,1,2,2,4,3,1,0,0,0,1,9,5,2,1,8,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
58,1,2,1,2,2,2,0,1,2,3,2,0,0,2,2,1,1,0,0,1,1,0,3,5,4,0,3,1,19,0,3,2,1,5,0,0,0,1,2,2,2,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,44,3
99,3,0,0,1,1,0,0,0,0,4,0,1,1,1,1,3,1,1,0,3,0,1,6,6,2,0,4,0,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
